1.111111111066541e-01,8.618796754252244e-07
5.666430454330189e+00,3.882863124616013e-02
1.121569037248459e+01,2.882570424548758e-01
1.673497783719978e+01,9.095794378560939e-01
2.218397708838477e+01,1.983894341195569e+00
2.753088001313302e+01,3.487769641432389e+00
3.278612632397729e+01,5.288562017590976e+00
3.801869201956423e+01,7.155036254086895e+00
4.333252406098568e+01,8.770603279541074e+00
4.879602242880851e+01,9.746159030356383e+00
5.433857006440922e+01,9.654690690760118e+00
5.965815788319932e+01,8.124343105542538e+00
6.421548847566162e+01,4.995403309608661e+00
6.737737315527350e+01,4.661640176710114e-01
6.867312553034685e+01,-4.903554948545737e+00
6.800512867346706e+01,-1.039161179453359e+01
6.566121691576122e+01,-1.540743841875999e+01
6.214029423546216e+01,-1.969130003149018e+01
5.794578907430679e+01,-2.332870454806042e+01
5.348207841005324e+01,-2.663579140802114e+01
4.907207049650700e+01,-3.001310525463616e+01
4.502872697064601e+01,-3.381640089194153e+01
4.169849763066481e+01,-3.825145503583835e+01
3.942873638289885e+01,-4.330760825472073e+01
3.847247910921995e+01,-4.876511680749910e+01
3.889888824668587e+01,-5.429045369905582e+01
4.057737682580137e+01,-5.957520137806269e+01
4.324308377227487e+01,-6.444169548137471e+01
4.659279503567559e+01,-6.886951373618737e+01
5.035697850843677e+01,-7.295378496872766e+01
5.433094982433382e+01,-7.683564451175968e+01
5.838036227664823e+01,-8.063910079217263e+01
6.244130270812713e+01,-8.443026935372666e+01
6.652189225080656e+01,-8.820022675001104e+01
7.069806385497201e+01,-9.186346673412437e+01
7.509163219735913e+01,-9.526091561445557e+01
7.982399724801438e+01,-9.816321465440916e+01
8.495028487622839e+01,-1.002845845600676e+02
9.039543112208527e+01,-1.013272126109811e+02
9.593045364820630e+01,-1.010636155409741e+02
1.012242818734769e+02,-9.942790845142582e+01
1.059661623833883e+02,-9.655751696820457e+01
1.099984201713544e+02,-9.274790515483268e+01
1.133864895970434e+02,-8.834950328493049e+01
1.164006989635832e+02,-8.368322675471107e+01
1.194374746881588e+02,-7.903187578982521e+01
1.229123902812780e+02,-7.470346735326355e+01
1.271306596550547e+02,-7.110715270026735e+01
1.321414723342227e+02,-6.875716758109583e+01
1.376347663689052e+02,-6.814650816447150e+01
1.429822896441790e+02,-6.952920204700143e+01
1.474619020612419e+02,-7.276209625206020e+01
1.505503408110634e+02,-7.734875138274950e+01
1.520954153169317e+02,-8.266599528792047e+01
1.522862777515022e+02,-8.820769850107880e+01
1.515017720035573e+02,-9.370306976079121e+01
1.501628366382897e+02,-9.909382414137748e+01
1.486486421814493e+02,-1.044390338600420e+02
1.472634756981485e+02,-1.098185995028010e+02
1.462206814695345e+02,-1.152740332780896e+02
1.456281861011489e+02,-1.207962285334693e+02
1.454819101905779e+02,-1.263485929023853e+02
1.456773314698712e+02,-1.319001842840947e+02
1.460389139708896e+02,-1.374439236139679e+02
1.463586252878788e+02,-1.429901039275806e+02
1.464364867855004e+02,-1.485442929780418e+02
1.461207856397696e+02,-1.540893742181173e+02
1.453441265112255e+02,-1.595887264871089e+02
1.441465806197529e+02,-1.650126007316612e+02
1.426793636721285e+02,-1.703706840568332e+02
1.411936469061567e+02,-1.757237234806541e+02
1.400256303744241e+02,-1.811530068745783e+02
1.395770344399814e+02,-1.866838033446767e+02
1.402659817684940e+02,-1.921828243461028e+02
1.424163372398020e+02,-1.972819595310027e+02
1.460963805738088e+02,-2.014057753757519e+02
1.509995262430648e+02,-2.039488444320013e+02
1.564926740725567e+02,-2.045350351378294e+02
1.618554095791373e+02,-2.031863590541896e+02
1.665681364538018e+02,-2.002779244596821e+02
1.704684814967934e+02,-1.963345051176934e+02
1.737239185554105e+02,-1.918360601883857e+02
1.767004852125831e+02,-1.871452858322634e+02
1.798202775953548e+02,-1.825500340688649e+02
1.834413962921764e+02,-1.783437969990774e+02
1.877599609933877e+02,-1.748650701978326e+02
1.927504645003232e+02,-1.724554404737368e+02
1.981814153381190e+02,-1.713583273514975e+02
2.037168858137223e+02,-1.716310068680195e+02
2.090547336010322e+02,-1.731344420359434e+02
2.140254786293496e+02,-1.756017129291963e+02
2.186117024933426e+02,-1.787318528588630e+02
2.229032548663968e+02,-1.822582671532633e+02
2.270287665588613e+02,-1.859787906219463e+02
2.310960118080883e+02,-1.897631835167516e+02
2.351554476818670e+02,-1.935559625100409e+02
2.391865590479050e+02,-1.973787430797400e+02
2.430973683427281e+02,-2.013238474972680e+02
2.467256812153519e+02,-2.055283498728544e+02
2.498395524126075e+02,-2.101236140485137e+02
2.521502092375769e+02,-2.151666903523781e+02
2.533588378396096e+02,-2.205768209177039e+02
2.532425438790350e+02,-2.261166255975964e+02
2.517458892022895e+02,-2.314516232575634e+02
2.490178976793258e+02,-2.362775333418845e+02
2.453618825927604e+02,-2.404506524131714e+02
2.411338326064098e+02,-2.440501321765989e+02
2.366661576553087e+02,-2.473519542038181e+02
2.322673985459564e+02,-2.507435877418287e+02
2.282852355247263e+02,-2.546089020208702e+02
2.251670060998804e+02,-2.591901553350273e+02
2.234342090592870e+02,-2.644449189913367e+02
2.235290313765315e+02,-2.699703064863115e+02
2.255995791553168e+02,-2.750907330137692e+02
2.293859384952331e+02,-2.791142618167227e+02
2.343208924864252e+02,-2.816112724580660e+02
2.397815974626274e+02,-2.825365393216665e+02
2.453146068971400e+02,-2.821546441354810e+02
2.507170281462135e+02,-2.808751919350808e+02
2.559864116402692e+02,-2.791173117626911e+02
2.612163947811067e+02,-2.772434962183042e+02
2.665029465051501e+02,-2.755378724391372e+02
2.718920921380283e+02,-2.741943163355371e+02
2.773739937437466e+02,-2.733028624479201e+02
2.829093992908834e+02,-2.728438133700494e+02
2.884626931588876e+02,-2.727004395559965e+02
2.940182261966237e+02,-2.726895775702484e+02
2.995728312353496e+02,-2.726014306043534e+02
3.051157725304604e+02,-2.722416388469899e+02
3.106161987918759e+02,-2.714721581394449e+02
3.160329622226557e+02,-2.702452428042969e+02
3.213449896733199e+02,-2.686215114844957e+02
3.265822241875220e+02,-2.667683433597984e+02
3.318303990579997e+02,-2.649469871580214e+02
3.371915446861032e+02,-2.635002135814671e+02
3.426995673715763e+02,-2.628359277143319e+02
3.482138035758719e+02,-2.633766769956236e+02
3.533464083717369e+02,-2.654423839448107e+02
3.575027574367327e+02,-2.690842833176552e+02
3.600739114634026e+02,-2.739725544175693e+02
3.606989847188449e+02,-2.794620395364203e+02
3.594200703610804e+02,-2.848431192962710e+02
3.566207969040164e+02,-2.896232134784565e+02
3.528212896240777e+02,-2.936656353515021e+02
3.484964360759176e+02,-2.971495425892161e+02
3.440167669901975e+02,-3.004353293832303e+02
3.396937353516042e+02,-3.039217282707607e+02
3.358500216942175e+02,-3.079244511877615e+02
3.328400678609754e+02,-3.125810081548121e+02
3.309915850543748e+02,-3.178050200252641e+02
3.305031038729263e+02,-3.233241854395373e+02
3.313737609039556e+02,-3.287980272310748e+02
3.334176356901107e+02,-3.339538706797680e+02
3.363466120839872e+02,-3.386680598691322e+02
3.398628588804586e+02,-3.429659562702917e+02
3.437169318404214e+02,-3.469661366190575e+02
3.477277877861370e+02,-3.508100714535956e+02
3.517846574553085e+02,-3.546055913828147e+02
3.558477176997496e+02,-3.583944857261029e+02
3.599490170509907e+02,-3.621418115981465e+02
3.641835279290196e+02,-3.657370074678047e+02
3.686793029267181e+02,-3.689968358287184e+02
3.735433393254557e+02,-3.716703155520210e+02
3.787930187433318e+02,-3.734606538869287e+02
3.843009169792006e+02,-3.740830381015571e+02
3.897937454956424e+02,-3.733553225889515e+02
3.949314266655601e+02,-3.712794359957765e+02
3.994417365819750e+02,-3.680551789640452e+02
4.032387251682959e+02,-3.640087712561967e+02
4.064626413646448e+02,-3.594870344478853e+02
4.094368435548337e+02,-3.547947345014281e+02
4.125771432380666e+02,-3.502138306361581e+02
4.162777110054201e+02,-3.460796768087797e+02
4.207736946055437e+02,-3.428422301989554e+02
4.259999202884670e+02,-3.410292988471522e+02
4.315250837389006e+02,-3.410786856226266e+02
4.366570749027681e+02,-3.431203056363378e+02
4.407103711383434e+02,-3.468758534523702e+02
4.432774237385768e+02,-3.517761298319347e+02
4.443329858952599e+02,-3.572145318472035e+02
4.441489626481857e+02,-3.627587785535565e+02
4.431320126997589e+02,-3.682174135150494e+02
4.416951531559361e+02,-3.735834911801705e+02
4.401946060150476e+02,-3.789324827348588e+02
4.389057298265498e+02,-3.843356220487286e+02
4.380079016187967e+02,-3.898165891602922e+02
4.375713550247729e+02,-3.953533604005189e+02
4.375559238004884e+02,-4.009078699009058e+02
4.378292630720352e+02,-4.064563897958797e+02
4.382004212900079e+02,-4.119995270436627e+02
4.384595373675168e+02,-4.175486879872597e+02
4.384184508018427e+02,-4.231030156489685e+02
4.379502122749046e+02,-4.286371768864940e+02
4.370219007637151e+02,-4.341130961258449e+02
4.357115108019760e+02,-4.395111214337153e+02
4.342055129996772e+02,-4.448586064853756e+02
4.327853255140908e+02,-4.502290217173187e+02
4.318120944901252e+02,-4.556953407098423e+02
4.317010920459095e+02,-4.612410756176437e+02
4.328545673356875e+02,-4.666589893719075e+02
4.355290456760423e+02,-4.715008873223062e+02
4.396739643457192e+02,-4.751545912247456e+02
4.448568202396918e+02,-4.770633935683245e+02
4.503818305890035e+02,-4.769758050346283e+02
4.555675233269909e+02,-4.750484232222271e+02
4.600067160440163e+02,-4.717325219659596e+02
4.636585064200298e+02,-4.675545762401644e+02
4.667737753931325e+02,-4.629563250918874e+02
4.697523182941379e+02,-4.582668257167864e+02
4.730069969801331e+02,-4.537674936052978e+02
4.768511259815153e+02,-4.497663118063766e+02
4.814099710674426e+02,-4.466115429719372e+02
4.865824021563612e+02,-4.446241483609259e+02
4.920870937224395e+02,-4.439917551997711e+02
4.975845525501142e+02,-4.447021438757803e+02
5.028099245608292e+02,-4.465630376034661e+02
5.076466353086558e+02,-4.492861227621084e+02
5.121203754773898e+02,-4.525763841559124e+02
5.163417356668695e+02,-4.561871173879790e+02
5.204379664244196e+02,-4.599400073077184e+02
5.245003812799030e+02,-4.637295945510076e+02
5.285561817578397e+02,-4.675262548333359e+02
5.325605901797915e+02,-4.713768737515092e+02
5.363980067161660e+02,-4.753929235422617e+02
5.398825329930469e+02,-4.797163613281122e+02
5.427604041251760e+02,-4.844616331682298e+02
5.447320940103775e+02,-4.896452243316704e+02
5.455133392629298e+02,-4.951323407614009e+02
5.449287974241801e+02,-5.006421169500368e+02
5.429919197560610e+02,-5.058341623199765e+02
5.399131778604391e+02,-5.104458861909226e+02
5.360252951560858e+02,-5.144061899229310e+02
5.316815436181555e+02,-5.178671010478076e+02
5.272023040454693e+02,-5.211534640003830e+02
5.229006513022242e+02,-5.246655268560187e+02
5.191536606476100e+02,-5.287559758576812e+02
5.164427633566191e+02,-5.335860409085335e+02
5.152856108711272e+02,-5.389940804147750e+02
5.160481509623014e+02,-5.444658910251154e+02
5.187442046914905e+02,-5.492864682314425e+02
5.229886328061663e+02,-5.528258784276595e+02
5.281649652735452e+02,-5.547809288324877e+02
5.336882654373632e+02,-5.552263626161258e+02
5.391881242760934e+02,-5.544943195339142e+02
5.445390415947005e+02,-5.530092525931165e+02
5.497830020931045e+02,-5.511755856031522e+02
5.550231701076520e+02,-5.493308391227969e+02
5.603421481342538e+02,-5.477302319982715e+02
5.657657794967106e+02,-5.465341522931250e+02
5.712704716921457e+02,-5.457956000378109e+02
5.768149710567918e+02,-5.454598027967423e+02
5.823697889561744e+02,-5.453836205742278e+02
5.879253086790226e+02,-5.453702858245507e+02
5.934781084653902e+02,-5.452104913674872e+02
5.990111584479034e+02,-5.447244286171705e+02
6.044877921501316e+02,-5.438012330307221e+02
6.098696458139931e+02,-5.424285969670680e+02
6.151501233382088e+02,-5.407040639169041e+02
6.203793707268502e+02,-5.388281661325900e+02
6.256554218872335e+02,-5.370907937575478e+02
6.310686658770173e+02,-5.358593211096933e+02
6.366060090032796e+02,-5.355550831132638e+02
6.420477947014914e+02,-5.365828040917346e+02
6.469244684944412e+02,-5.391907696215166e+02
6.506085478441628e+02,-5.433077987003072e+02
6.525467180934503e+02,-5.484798419437229e+02
6.525064861606885e+02,-5.540062644842958e+02
6.506619703168011e+02,-5.592234663296776e+02
6.474677917331072e+02,-5.637528228514542e+02
6.434438671736799e+02,-5.675752954716343e+02
6.390300935884417e+02,-5.709476818935208e+02
6.345690143297630e+02,-5.742582723099169e+02
6.303692444900533e+02,-5.778902837434742e+02
6.267657761882926e+02,-5.821084155448548e+02
6.241141124585276e+02,-5.869763899029623e+02
6.227100139914991e+02,-5.923364037458921e+02
6.226890679641634e+02,-5.978774919597666e+02
6.239821775236502e+02,-6.032682932477007e+02
6.263580293520246e+02,-6.082812835245650e+02
6.295161069427672e+02,-6.128465525093670e+02
6.331705383992467e+02,-6.170285559341147e+02
6.370940308482119e+02,-6.209611273235619e+02
6.411292390571889e+02,-6.247795998804273e+02
6.451890413304991e+02,-6.285719869907333e+02
6.492579072712105e+02,-6.323546331265575e+02
6.533909021819541e+02,-6.360667980566479e+02
6.576986963657715e+02,-6.395732036962279e+02
6.623093820877993e+02,-6.426668694288018e+02
6.673075661203378e+02,-6.450774825442408e+02
6.726662715756149e+02,-6.465037712194342e+02
6.782053273916330e+02,-6.466845561898198e+02
6.836162858340663e+02,-6.454927992680869e+02
6.885659651136048e+02,-6.429999909286299e+02
6.928346499651566e+02,-6.394597440387290e+02
6.964126408839466e+02,-6.352163332821540e+02
6.995097602270371e+02,-6.306055366331074e+02
7.024919252260364e+02,-6.259183806588726e+02
7.057814860834185e+02,-6.214452383079573e+02
7.097355737589036e+02,-6.175564827100590e+02
7.145025813619808e+02,-6.147390888639291e+02
